predict_date,class_id,predict_quantity
201711,103507,220
201711,124140,322
201711,125403,184
201711,136916,165
201711,169673,205
201711,175962,225
201711,178529,173
201711,186250,122
201711,194201,391
201711,194450,314
201711,198427,136
201711,206765,2020
201711,209945,124
201711,219195,152
201711,221795,376
201711,245609,137
201711,248352,333
201711,249875,163
201711,250658,237
201711,265980,247
201711,270690,866
201711,281301,362
201711,281792,481
201711,289386,480
201711,289403,311
201711,290854,261
201711,291086,390
201711,291514,75
201711,302513,169
201711,304458,437
201711,308913,158
201711,321683,2290
201711,340175,167
201711,347384,3698
201711,348641,371
201711,349023,910
201711,350259,580
201711,354068,512
201711,356986,545
201711,359378,83
201711,360648,159
201711,376193,132
201711,378356,498
201711,378536,125
201711,379265,321
201711,379876,224
201711,384924,717
201711,392593,228
201711,395234,138
201711,401052,164
201711,409854,1609
201711,412240,118
201711,416749,223
201711,417803,132
201711,425432,1865
201711,436105,509
201711,437063,134
201711,437598,99
201711,453752,217
201711,468392,179
201711,472603,134
201711,475895,124
201711,481950,166
201711,482497,209
201711,492952,206
201711,496459,418
201711,501564,185
201711,510309,135
201711,516750,96
201711,526401,461
201711,527765,59
201711,527809,190
201711,540712,356
201711,559132,146
201711,560265,107
201711,569154,403
201711,576298,308
201711,580470,432
201711,580634,275
201711,587678,184
201711,591790,244
201711,597927,201
201711,603972,506
201711,612523,161
201711,614059,349
201711,619401,402
201711,621073,1132
201711,628041,732
201711,649213,141
201711,651347,205
201711,651782,111
201711,653436,192
201711,654134,621
201711,671482,114
201711,682651,307
201711,683364,112
201711,687270,492
201711,692703,611
201711,693436,220
201711,713651,233
201711,714150,226
201711,714152,506
201711,714860,198
201711,725137,140
201711,732758,192
201711,735971,2528
201711,736094,253
201711,739296,944
201711,741152,615
201711,743957,682
201711,745137,1014
201711,750340,125
201711,760412,103
201711,786351,143
201711,789290,85
201711,810398,141
201711,815230,193
201711,819061,132
201711,842246,167
201711,851857,187
201711,854079,199
201711,854548,145
201711,861459,248
201711,871642,192
201711,872180,154
201711,883691,288
201711,890189,1376
201711,905061,380
201711,905745,179
201711,914348,619
201711,923841,729
201711,924154,1208
201711,948936,93
201711,950264,1167
201711,953842,918
201711,961362,89
201711,961962,120
201711,963845,237
201711,973106,166
201711,978089,496
