predict_date,class_id,predict_quantity
201711,103507,218
201711,124140,320
201711,125403,181
201711,136916,168
201711,169673,203
201711,175962,225
201711,178529,175
201711,186250,118
201711,194201,363
201711,194450,314
201711,198427,140
201711,206765,2008
201711,209945,126
201711,219195,155
201711,221795,371
201711,245609,140
201711,248352,330
201711,249875,165
201711,250658,232
201711,265980,244
201711,270690,748
201711,281301,363
201711,281792,487
201711,289386,495
201711,289403,312
201711,290854,260
201711,291086,371
201711,291514,82
201711,302513,172
201711,304458,446
201711,308913,165
201711,321683,2210
201711,340175,164
201711,347384,3812
201711,348641,382
201711,349023,1086
201711,350259,592
201711,354068,526
201711,356986,546
201711,359378,90
201711,360648,164
201711,376193,130
201711,378356,500
201711,378536,126
201711,379265,321
201711,379876,208
201711,384924,706
201711,392593,225
201711,395234,136
201711,401052,165
201711,409854,1716
201711,412240,118
201711,416749,228
201711,417803,133
201711,425432,1842
201711,436105,507
201711,437063,135
201711,437598,102
201711,453752,213
201711,468392,178
201711,472603,135
201711,475895,125
201711,481950,166
201711,482497,207
201711,492952,204
201711,496459,415
201711,501564,180
201711,510309,132
201711,516750,86
201711,526401,463
201711,527765,67
201711,527809,186
201711,540712,356
201711,559132,146
201711,560265,108
201711,569154,383
201711,576298,282
201711,580470,436
201711,580634,276
201711,587678,187
201711,591790,251
201711,597927,197
201711,603972,495
201711,612523,159
201711,614059,354
201711,619401,398
201711,621073,1102
201711,628041,725
201711,649213,142
201711,651347,212
201711,651782,113
201711,653436,184
201711,654134,615
201711,671482,115
201711,682651,304
201711,683364,112
201711,687270,500
201711,692703,607
201711,693436,223
201711,713651,228
201711,714150,225
201711,714152,517
201711,714860,189
201711,725137,149
201711,732758,191
201711,735971,2687
201711,736094,255
201711,739296,882
201711,741152,618
201711,743957,667
201711,745137,1030
201711,750340,123
201711,760412,104
201711,786351,144
201711,789290,88
201711,810398,138
201711,815230,194
201711,819061,130
201711,842246,165
201711,851857,191
201711,854079,200
201711,854548,143
201711,861459,245
201711,871642,191
201711,872180,154
201711,883691,293
201711,890189,1503
201711,905061,374
201711,905745,177
201711,914348,599
201711,923841,722
201711,924154,1186
201711,948936,92
201711,950264,1146
201711,953842,931
201711,961362,93
201711,961962,120
201711,963845,235
201711,973106,168
201711,978089,495
