predict_date,class_id,predict_quantity
201711,103507,213
201711,124140,288
201711,125403,170
201711,136916,195
201711,169673,195
201711,175962,252
201711,178529,178
201711,186250,124
201711,194201,351
201711,194450,277
201711,198427,126
201711,206765,1829
201711,209945,114
201711,219195,141
201711,221795,375
201711,245609,139
201711,248352,297
201711,249875,157
201711,250658,204
201711,265980,244
201711,270690,990
201711,281301,377
201711,281792,472
201711,289386,517
201711,289403,259
201711,290854,241
201711,291086,354
201711,291514,74
201711,302513,185
201711,304458,436
201711,308913,186
201711,321683,2208
201711,340175,178
201711,347384,3424
201711,348641,339
201711,349023,1069
201711,350259,439
201711,354068,452
201711,356986,522
201711,359378,111
201711,360648,159
201711,376193,144
201711,378356,476
201711,378536,142
201711,379265,337
201711,379876,241
201711,384924,728
201711,392593,216
201711,395234,165
201711,401052,154
201711,409854,1361
201711,412240,99
201711,416749,225
201711,417803,150
201711,425432,1829
201711,436105,427
201711,437063,129
201711,437598,95
201711,453752,199
201711,468392,177
201711,472603,126
201711,475895,149
201711,481950,166
201711,482497,184
201711,492952,213
201711,496459,411
201711,501564,171
201711,510309,129
201711,516750,85
201711,526401,460
201711,527765,51
201711,527809,170
201711,540712,299
201711,559132,135
201711,560265,100
201711,569154,346
201711,576298,303
201711,580470,451
201711,580634,241
201711,587678,181
201711,591790,264
201711,597927,196
201711,603972,465
201711,612523,148
201711,614059,323
201711,619401,425
201711,621073,1163
201711,628041,788
201711,649213,123
201711,651347,204
201711,651782,97
201711,653436,193
201711,654134,535
201711,671482,107
201711,682651,299
201711,683364,118
201711,687270,508
201711,692703,497
201711,693436,235
201711,713651,196
201711,714150,226
201711,714152,418
201711,714860,165
201711,725137,136
201711,732758,175
201711,735971,2523
201711,736094,247
201711,739296,853
201711,741152,601
201711,743957,586
201711,745137,937
201711,750340,116
201711,760412,96
201711,786351,198
201711,789290,83
201711,810398,141
201711,815230,200
201711,819061,154
201711,842246,160
201711,851857,168
201711,854079,188
201711,854548,156
201711,861459,261
201711,871642,177
201711,872180,144
201711,883691,299
201711,890189,1354
201711,905061,373
201711,905745,185
201711,914348,694
201711,923841,625
201711,924154,1245
201711,948936,98
201711,950264,1217
201711,953842,961
201711,961362,78
201711,961962,97
201711,963845,230
201711,973106,162
201711,978089,539
