predict_date,class_id,predict_quantity
201711,103507,209
201711,124140,289
201711,125403,160
201711,136916,193
201711,169673,174
201711,175962,251
201711,178529,178
201711,186250,117
201711,194201,353
201711,194450,275
201711,198427,120
201711,206765,1831
201711,209945,115
201711,219195,146
201711,221795,369
201711,245609,140
201711,248352,301
201711,249875,159
201711,250658,204
201711,265980,244
201711,270690,1018
201711,281301,367
201711,281792,464
201711,289386,522
201711,289403,253
201711,290854,242
201711,291086,351
201711,291514,69
201711,302513,197
201711,304458,426
201711,308913,174
201711,321683,2218
201711,340175,171
201711,347384,3487
201711,348641,332
201711,349023,1061
201711,350259,433
201711,354068,450
201711,356986,525
201711,359378,101
201711,360648,157
201711,376193,135
201711,378356,483
201711,378536,142
201711,379265,347
201711,379876,252
201711,384924,735
201711,392593,215
201711,395234,166
201711,401052,151
201711,409854,1356
201711,412240,92
201711,416749,227
201711,417803,151
201711,425432,1867
201711,436105,433
201711,437063,125
201711,437598,97
201711,453752,197
201711,468392,179
201711,472603,128
201711,475895,148
201711,481950,170
201711,482497,183
201711,492952,200
201711,496459,411
201711,501564,169
201711,510309,128
201711,516750,100
201711,526401,450
201711,527765,53
201711,527809,172
201711,540712,307
201711,559132,142
201711,560265,103
201711,569154,347
201711,576298,346
201711,580470,456
201711,580634,240
201711,587678,187
201711,591790,260
201711,597927,196
201711,603972,466
201711,612523,142
201711,614059,330
201711,619401,423
201711,621073,1156
201711,628041,770
201711,649213,123
201711,651347,206
201711,651782,99
201711,653436,195
201711,654134,558
201711,671482,112
201711,682651,290
201711,683364,118
201711,687270,476
201711,692703,498
201711,693436,227
201711,713651,197
201711,714150,231
201711,714152,418
201711,714860,160
201711,725137,137
201711,732758,172
201711,735971,2420
201711,736094,254
201711,739296,833
201711,741152,590
201711,743957,605
201711,745137,956
201711,750340,119
201711,760412,97
201711,786351,184
201711,789290,89
201711,810398,140
201711,815230,194
201711,819061,155
201711,842246,162
201711,851857,170
201711,854079,185
201711,854548,154
201711,861459,271
201711,871642,182
201711,872180,147
201711,883691,292
201711,890189,1258
201711,905061,390
201711,905745,193
201711,914348,670
201711,923841,649
201711,924154,1277
201711,948936,97
201711,950264,1223
201711,953842,898
201711,961362,82
201711,961962,104
201711,963845,223
201711,973106,166
201711,978089,519
