predict_date,class_id,predict_quantity
201711,103507,234
201711,124140,293
201711,125403,166
201711,136916,179
201711,169673,192
201711,175962,231
201711,178529,166
201711,186250,142
201711,194201,397
201711,194450,301
201711,198427,127
201711,206765,1930
201711,209945,125
201711,219195,139
201711,221795,381
201711,245609,144
201711,248352,308
201711,249875,152
201711,250658,220
201711,265980,224
201711,270690,875
201711,281301,324
201711,281792,477
201711,289386,485
201711,289403,282
201711,290854,243
201711,291086,350
201711,291514,81
201711,302513,176
201711,304458,410
201711,308913,157
201711,321683,2112
201711,340175,182
201711,347384,3071
201711,348641,348
201711,349023,1099
201711,350259,500
201711,354068,479
201711,356986,544
201711,359378,89
201711,360648,158
201711,376193,143
201711,378356,460
201711,378536,131
201711,379265,395
201711,379876,204
201711,384924,732
201711,392593,203
201711,395234,152
201711,401052,147
201711,409854,1539
201711,412240,117
201711,416749,214
201711,417803,141
201711,425432,1877
201711,436105,461
201711,437063,134
201711,437598,103
201711,453752,189
201711,468392,171
201711,472603,145
201711,475895,132
201711,481950,165
201711,482497,181
201711,492952,206
201711,496459,378
201711,501564,172
201711,510309,122
201711,516750,93
201711,526401,451
201711,527765,61
201711,527809,169
201711,540712,312
201711,559132,129
201711,560265,94
201711,569154,330
201711,576298,304
201711,580470,439
201711,580634,242
201711,587678,177
201711,591790,238
201711,597927,219
201711,603972,493
201711,612523,155
201711,614059,324
201711,619401,405
201711,621073,1108
201711,628041,732
201711,649213,121
201711,651347,215
201711,651782,99
201711,653436,215
201711,654134,627
201711,671482,132
201711,682651,281
201711,683364,116
201711,687270,607
201711,692703,527
201711,693436,220
201711,713651,216
201711,714150,217
201711,714152,430
201711,714860,194
201711,725137,131
201711,732758,174
201711,735971,2506
201711,736094,228
201711,739296,813
201711,741152,572
201711,743957,702
201711,745137,916
201711,750340,139
201711,760412,84
201711,786351,190
201711,789290,81
201711,810398,140
201711,815230,186
201711,819061,165
201711,842246,170
201711,851857,179
201711,854079,188
201711,854548,143
201711,861459,293
201711,871642,178
201711,872180,153
201711,883691,261
201711,890189,1212
201711,905061,372
201711,905745,186
201711,914348,542
201711,923841,704
201711,924154,1241
201711,948936,94
201711,950264,1150
201711,953842,966
201711,961362,80
201711,961962,106
201711,963845,252
201711,973106,217
201711,978089,469
