predict_date,class_id,predict_quantity
201711,103507,231
201711,124140,296
201711,125403,169
201711,136916,177
201711,169673,192
201711,175962,231
201711,178529,172
201711,186250,136
201711,194201,385
201711,194450,298
201711,198427,125
201711,206765,1820
201711,209945,126
201711,219195,138
201711,221795,385
201711,245609,144
201711,248352,311
201711,249875,155
201711,250658,218
201711,265980,225
201711,270690,913
201711,281301,327
201711,281792,467
201711,289386,503
201711,289403,282
201711,290854,252
201711,291086,353
201711,291514,84
201711,302513,176
201711,304458,402
201711,308913,151
201711,321683,2062
201711,340175,184
201711,347384,2893
201711,348641,341
201711,349023,1074
201711,350259,504
201711,354068,496
201711,356986,540
201711,359378,91
201711,360648,160
201711,376193,141
201711,378356,465
201711,378536,135
201711,379265,381
201711,379876,210
201711,384924,744
201711,392593,210
201711,395234,153
201711,401052,148
201711,409854,1435
201711,412240,101
201711,416749,212
201711,417803,151
201711,425432,1869
201711,436105,465
201711,437063,135
201711,437598,98
201711,453752,186
201711,468392,167
201711,472603,140
201711,475895,128
201711,481950,168
201711,482497,180
201711,492952,205
201711,496459,380
201711,501564,171
201711,510309,125
201711,516750,90
201711,526401,457
201711,527765,65
201711,527809,172
201711,540712,309
201711,559132,128
201711,560265,95
201711,569154,335
201711,576298,281
201711,580470,436
201711,580634,241
201711,587678,178
201711,591790,233
201711,597927,215
201711,603972,470
201711,612523,163
201711,614059,323
201711,619401,401
201711,621073,1125
201711,628041,729
201711,649213,124
201711,651347,219
201711,651782,99
201711,653436,211
201711,654134,597
201711,671482,144
201711,682651,282
201711,683364,116
201711,687270,579
201711,692703,525
201711,693436,208
201711,713651,213
201711,714150,218
201711,714152,429
201711,714860,197
201711,725137,122
201711,732758,175
201711,735971,2676
201711,736094,228
201711,739296,801
201711,741152,576
201711,743957,689
201711,745137,943
201711,750340,136
201711,760412,86
201711,786351,181
201711,789290,79
201711,810398,141
201711,815230,182
201711,819061,166
201711,842246,167
201711,851857,181
201711,854079,186
201711,854548,140
201711,861459,281
201711,871642,185
201711,872180,153
201711,883691,261
201711,890189,1293
201711,905061,366
201711,905745,187
201711,914348,528
201711,923841,682
201711,924154,1200
201711,948936,96
201711,950264,1047
201711,953842,1001
201711,961362,86
201711,961962,108
201711,963845,247
201711,973106,197
201711,978089,458
