predict_date,class_id,predict_quantity
201711,103507,200
201711,124140,294
201711,125403,167
201711,136916,182
201711,169673,194
201711,175962,239
201711,178529,183
201711,186250,130
201711,194201,374
201711,194450,278
201711,198427,132
201711,206765,1917
201711,209945,119
201711,219195,148
201711,221795,382
201711,245609,145
201711,248352,301
201711,249875,159
201711,250658,215
201711,265980,222
201711,270690,866
201711,281301,329
201711,281792,469
201711,289386,485
201711,289403,282
201711,290854,232
201711,291086,342
201711,291514,76
201711,302513,187
201711,304458,409
201711,308913,174
201711,321683,2191
201711,340175,168
201711,347384,3389
201711,348641,330
201711,349023,1012
201711,350259,494
201711,354068,482
201711,356986,508
201711,359378,100
201711,360648,167
201711,376193,117
201711,378356,467
201711,378536,138
201711,379265,355
201711,379876,214
201711,384924,720
201711,392593,206
201711,395234,158
201711,401052,155
201711,409854,1447
201711,412240,113
201711,416749,211
201711,417803,146
201711,425432,1874
201711,436105,450
201711,437063,124
201711,437598,99
201711,453752,195
201711,468392,173
201711,472603,138
201711,475895,138
201711,481950,172
201711,482497,184
201711,492952,199
201711,496459,377
201711,501564,167
201711,510309,123
201711,516750,98
201711,526401,438
201711,527765,65
201711,527809,166
201711,540712,314
201711,559132,138
201711,560265,100
201711,569154,343
201711,576298,318
201711,580470,457
201711,580634,244
201711,587678,173
201711,591790,232
201711,597927,190
201711,603972,472
201711,612523,148
201711,614059,326
201711,619401,413
201711,621073,1081
201711,628041,762
201711,649213,131
201711,651347,219
201711,651782,102
201711,653436,198
201711,654134,580
201711,671482,124
201711,682651,281
201711,683364,122
201711,687270,488
201711,692703,512
201711,693436,203
201711,713651,207
201711,714150,216
201711,714152,447
201711,714860,181
201711,725137,132
201711,732758,175
201711,735971,2503
201711,736094,231
201711,739296,841
201711,741152,539
201711,743957,703
201711,745137,911
201711,750340,127
201711,760412,97
201711,786351,154
201711,789290,90
201711,810398,142
201711,815230,186
201711,819061,125
201711,842246,164
201711,851857,171
201711,854079,186
201711,854548,155
201711,861459,275
201711,871642,179
201711,872180,147
201711,883691,278
201711,890189,1204
201711,905061,391
201711,905745,191
201711,914348,549
201711,923841,678
201711,924154,1209
201711,948936,98
201711,950264,1228
201711,953842,935
201711,961362,82
201711,961962,105
201711,963845,218
201711,973106,163
201711,978089,458
