predict_date,class_id,predict_quantity
201711,103507,233
201711,124140,329
201711,125403,185
201711,136916,161
201711,169673,212
201711,175962,218
201711,178529,178
201711,186250,123
201711,194201,380
201711,194450,323
201711,198427,130
201711,206765,2047
201711,209945,126
201711,219195,145
201711,221795,374
201711,245609,148
201711,248352,328
201711,249875,169
201711,250658,243
201711,265980,246
201711,270690,771
201711,281301,362
201711,281792,501
201711,289386,497
201711,289403,316
201711,290854,265
201711,291086,388
201711,291514,86
201711,302513,187
201711,304458,457
201711,308913,162
201711,321683,2127
201711,340175,176
201711,347384,4177
201711,348641,397
201711,349023,997
201711,350259,590
201711,354068,511
201711,356986,544
201711,359378,86
201711,360648,160
201711,376193,141
201711,378356,516
201711,378536,129
201711,379265,327
201711,379876,191
201711,384924,715
201711,392593,230
201711,395234,137
201711,401052,173
201711,409854,1635
201711,412240,106
201711,416749,219
201711,417803,126
201711,425432,1806
201711,436105,506
201711,437063,146
201711,437598,104
201711,453752,209
201711,468392,183
201711,472603,136
201711,475895,115
201711,481950,171
201711,482497,211
201711,492952,212
201711,496459,409
201711,501564,187
201711,510309,136
201711,516750,89
201711,526401,482
201711,527765,63
201711,527809,187
201711,540712,364
201711,559132,149
201711,560265,100
201711,569154,370
201711,576298,296
201711,580470,434
201711,580634,279
201711,587678,184
201711,591790,265
201711,597927,198
201711,603972,497
201711,612523,169
201711,614059,356
201711,619401,397
201711,621073,1090
201711,628041,723
201711,649213,133
201711,651347,203
201711,651782,109
201711,653436,194
201711,654134,608
201711,671482,111
201711,682651,308
201711,683364,108
201711,687270,498
201711,692703,611
201711,693436,252
201711,713651,241
201711,714150,236
201711,714152,517
201711,714860,192
201711,725137,159
201711,732758,181
201711,735971,2302
201711,736094,247
201711,739296,915
201711,741152,601
201711,743957,682
201711,745137,1032
201711,750340,133
201711,760412,105
201711,786351,156
201711,789290,84
201711,810398,132
201711,815230,193
201711,819061,152
201711,842246,183
201711,851857,197
201711,854079,192
201711,854548,138
201711,861459,258
201711,871642,197
201711,872180,159
201711,883691,286
201711,890189,1714
201711,905061,386
201711,905745,172
201711,914348,593
201711,923841,730
201711,924154,1193
201711,948936,83
201711,950264,1192
201711,953842,1050
201711,961362,92
201711,961962,113
201711,963845,245
201711,973106,199
201711,978089,522
