predict_date,class_id,predict_quantity
201711,103507,188
201711,124140,314
201711,125403,205
201711,136916,163
201711,169673,202
201711,175962,223
201711,178529,157
201711,186250,111
201711,194201,381
201711,194450,310
201711,198427,124
201711,206765,2320
201711,209945,179
201711,219195,146
201711,221795,392
201711,245609,133
201711,248352,285
201711,249875,137
201711,250658,234
201711,265980,261
201711,270690,748
201711,281301,382
201711,281792,502
201711,289386,507
201711,289403,294
201711,290854,290
201711,291086,365
201711,291514,86
201711,302513,168
201711,304458,471
201711,308913,148
201711,321683,2242
201711,340175,200
201711,347384,3045
201711,348641,360
201711,349023,1046
201711,350259,589
201711,354068,517
201711,356986,586
201711,359378,94
201711,360648,159
201711,376193,129
201711,378356,484
201711,378536,129
201711,379265,305
201711,379876,188
201711,384924,735
201711,392593,222
201711,395234,145
201711,401052,172
201711,409854,1851
201711,412240,106
201711,416749,226
201711,417803,132
201711,425432,1673
201711,436105,477
201711,437063,172
201711,437598,114
201711,453752,243
201711,468392,183
201711,472603,149
201711,475895,120
201711,481950,168
201711,482497,223
201711,492952,212
201711,496459,407
201711,501564,183
201711,510309,137
201711,516750,94
201711,526401,429
201711,527765,66
201711,527809,203
201711,540712,348
201711,559132,160
201711,560265,99
201711,569154,361
201711,576298,267
201711,580470,459
201711,580634,265
201711,587678,189
201711,591790,272
201711,597927,202
201711,603972,473
201711,612523,160
201711,614059,376
201711,619401,420
201711,621073,1079
201711,628041,731
201711,649213,130
201711,651347,193
201711,651782,118
201711,653436,191
201711,654134,602
201711,671482,115
201711,682651,321
201711,683364,114
201711,687270,489
201711,692703,569
201711,693436,206
201711,713651,275
201711,714150,235
201711,714152,519
201711,714860,195
201711,725137,134
201711,732758,226
201711,735971,2390
201711,736094,238
201711,739296,862
201711,741152,602
201711,743957,736
201711,745137,940
201711,750340,130
201711,760412,80
201711,786351,133
201711,789290,81
201711,810398,129
201711,815230,181
201711,819061,131
201711,842246,169
201711,851857,192
201711,854079,239
201711,854548,147
201711,861459,266
201711,871642,172
201711,872180,147
201711,883691,273
201711,890189,1273
201711,905061,365
201711,905745,181
201711,914348,587
201711,923841,706
201711,924154,1212
201711,948936,87
201711,950264,1125
201711,953842,799
201711,961362,79
201711,961962,123
201711,963845,223
201711,973106,192
201711,978089,469
