predict_date,class_id,predict_quantity
201711,103507,225
201711,124140,325
201711,125403,178
201711,136916,167
201711,169673,205
201711,175962,227
201711,178529,177
201711,186250,115
201711,194201,382
201711,194450,314
201711,198427,138
201711,206765,2078
201711,209945,124
201711,219195,155
201711,221795,364
201711,245609,136
201711,248352,327
201711,249875,164
201711,250658,238
201711,265980,244
201711,270690,849
201711,281301,371
201711,281792,463
201711,289386,492
201711,289403,309
201711,290854,261
201711,291086,384
201711,291514,79
201711,302513,176
201711,304458,443
201711,308913,163
201711,321683,2121
201711,340175,172
201711,347384,3975
201711,348641,379
201711,349023,945
201711,350259,580
201711,354068,506
201711,356986,547
201711,359378,92
201711,360648,160
201711,376193,135
201711,378356,505
201711,378536,126
201711,379265,329
201711,379876,226
201711,384924,706
201711,392593,229
201711,395234,140
201711,401052,165
201711,409854,1574
201711,412240,121
201711,416749,226
201711,417803,135
201711,425432,1845
201711,436105,508
201711,437063,134
201711,437598,102
201711,453752,215
201711,468392,183
201711,472603,137
201711,475895,126
201711,481950,165
201711,482497,209
201711,492952,205
201711,496459,421
201711,501564,184
201711,510309,133
201711,516750,91
201711,526401,472
201711,527765,55
201711,527809,185
201711,540712,359
201711,559132,146
201711,560265,106
201711,569154,390
201711,576298,327
201711,580470,439
201711,580634,276
201711,587678,183
201711,591790,251
201711,597927,200
201711,603972,493
201711,612523,162
201711,614059,357
201711,619401,405
201711,621073,1116
201711,628041,729
201711,649213,142
201711,651347,207
201711,651782,107
201711,653436,186
201711,654134,617
201711,671482,112
201711,682651,305
201711,683364,113
201711,687270,491
201711,692703,608
201711,693436,222
201711,713651,232
201711,714150,230
201711,714152,500
201711,714860,195
201711,725137,135
201711,732758,191
201711,735971,2527
201711,736094,251
201711,739296,941
201711,741152,615
201711,743957,680
201711,745137,1015
201711,750340,123
201711,760412,103
201711,786351,149
201711,789290,86
201711,810398,138
201711,815230,195
201711,819061,132
201711,842246,167
201711,851857,188
201711,854079,197
201711,854548,144
201711,861459,250
201711,871642,191
201711,872180,156
201711,883691,295
201711,890189,1462
201711,905061,365
201711,905745,177
201711,914348,595
201711,923841,750
201711,924154,1210
201711,948936,98
201711,950264,1174
201711,953842,962
201711,961362,90
201711,961962,120
201711,963845,238
201711,973106,170
201711,978089,513
