predict_date,class_id,predict_quantity
201711,103507,218
201711,124140,331
201711,125403,180
201711,136916,171
201711,169673,204
201711,175962,223
201711,178529,179
201711,186250,118
201711,194201,376
201711,194450,314
201711,198427,142
201711,206765,2009
201711,209945,129
201711,219195,156
201711,221795,383
201711,245609,134
201711,248352,334
201711,249875,167
201711,250658,233
201711,265980,239
201711,270690,839
201711,281301,363
201711,281792,468
201711,289386,489
201711,289403,315
201711,290854,257
201711,291086,374
201711,291514,81
201711,302513,178
201711,304458,452
201711,308913,159
201711,321683,2298
201711,340175,174
201711,347384,3344
201711,348641,378
201711,349023,959
201711,350259,590
201711,354068,524
201711,356986,561
201711,359378,89
201711,360648,157
201711,376193,134
201711,378356,498
201711,378536,128
201711,379265,317
201711,379876,219
201711,384924,713
201711,392593,230
201711,395234,144
201711,401052,163
201711,409854,1567
201711,412240,123
201711,416749,229
201711,417803,135
201711,425432,1819
201711,436105,502
201711,437063,132
201711,437598,105
201711,453752,214
201711,468392,183
201711,472603,145
201711,475895,127
201711,481950,162
201711,482497,210
201711,492952,209
201711,496459,428
201711,501564,182
201711,510309,132
201711,516750,92
201711,526401,450
201711,527765,53
201711,527809,182
201711,540712,357
201711,559132,143
201711,560265,106
201711,569154,387
201711,576298,297
201711,580470,443
201711,580634,278
201711,587678,182
201711,591790,251
201711,597927,199
201711,603972,513
201711,612523,159
201711,614059,361
201711,619401,413
201711,621073,1131
201711,628041,736
201711,649213,142
201711,651347,204
201711,651782,110
201711,653436,183
201711,654134,607
201711,671482,114
201711,682651,313
201711,683364,116
201711,687270,505
201711,692703,602
201711,693436,215
201711,713651,226
201711,714150,231
201711,714152,501
201711,714860,194
201711,725137,142
201711,732758,194
201711,735971,2569
201711,736094,258
201711,739296,932
201711,741152,609
201711,743957,686
201711,745137,1031
201711,750340,121
201711,760412,102
201711,786351,144
201711,789290,85
201711,810398,137
201711,815230,200
201711,819061,135
201711,842246,168
201711,851857,187
201711,854079,202
201711,854548,142
201711,861459,257
201711,871642,188
201711,872180,158
201711,883691,304
201711,890189,1397
201711,905061,369
201711,905745,181
201711,914348,592
201711,923841,729
201711,924154,1187
201711,948936,97
201711,950264,1169
201711,953842,932
201711,961362,88
201711,961962,118
201711,963845,240
201711,973106,168
201711,978089,538
