predict_date,class_id,predict_quantity
201711,103507,218
201711,124140,321
201711,125403,184
201711,136916,168
201711,169673,202
201711,175962,227
201711,178529,173
201711,186250,118
201711,194201,389
201711,194450,311
201711,198427,139
201711,206765,2003
201711,209945,125
201711,219195,154
201711,221795,369
201711,245609,138
201711,248352,328
201711,249875,168
201711,250658,235
201711,265980,240
201711,270690,855
201711,281301,361
201711,281792,467
201711,289386,491
201711,289403,309
201711,290854,269
201711,291086,367
201711,291514,78
201711,302513,170
201711,304458,441
201711,308913,162
201711,321683,2185
201711,340175,167
201711,347384,3651
201711,348641,374
201711,349023,929
201711,350259,571
201711,354068,508
201711,356986,545
201711,359378,92
201711,360648,157
201711,376193,134
201711,378356,503
201711,378536,127
201711,379265,321
201711,379876,223
201711,384924,727
201711,392593,227
201711,395234,142
201711,401052,163
201711,409854,1585
201711,412240,113
201711,416749,226
201711,417803,131
201711,425432,1825
201711,436105,508
201711,437063,135
201711,437598,101
201711,453752,217
201711,468392,182
201711,472603,136
201711,475895,129
201711,481950,165
201711,482497,210
201711,492952,203
201711,496459,423
201711,501564,184
201711,510309,134
201711,516750,91
201711,526401,469
201711,527765,48
201711,527809,190
201711,540712,355
201711,559132,146
201711,560265,105
201711,569154,384
201711,576298,289
201711,580470,440
201711,580634,280
201711,587678,186
201711,591790,245
201711,597927,198
201711,603972,494
201711,612523,155
201711,614059,354
201711,619401,409
201711,621073,1110
201711,628041,732
201711,649213,145
201711,651347,204
201711,651782,109
201711,653436,185
201711,654134,619
201711,671482,112
201711,682651,306
201711,683364,110
201711,687270,496
201711,692703,612
201711,693436,213
201711,713651,233
201711,714150,228
201711,714152,502
201711,714860,193
201711,725137,135
201711,732758,192
201711,735971,2509
201711,736094,251
201711,739296,954
201711,741152,619
201711,743957,677
201711,745137,1012
201711,750340,122
201711,760412,104
201711,786351,141
201711,789290,84
201711,810398,139
201711,815230,197
201711,819061,133
201711,842246,168
201711,851857,192
201711,854079,199
201711,854548,144
201711,861459,251
201711,871642,193
201711,872180,159
201711,883691,294
201711,890189,1405
201711,905061,373
201711,905745,176
201711,914348,604
201711,923841,735
201711,924154,1190
201711,948936,94
201711,950264,1213
201711,953842,910
201711,961362,90
201711,961962,118
201711,963845,234
201711,973106,169
201711,978089,508
