predict_date,class_id,predict_quantity
201711,103507,219
201711,124140,322
201711,125403,184
201711,136916,166
201711,169673,202
201711,175962,226
201711,178529,174
201711,186250,117
201711,194201,389
201711,194450,312
201711,198427,138
201711,206765,1984
201711,209945,125
201711,219195,154
201711,221795,368
201711,245609,138
201711,248352,327
201711,249875,166
201711,250658,235
201711,265980,239
201711,270690,864
201711,281301,361
201711,281792,470
201711,289386,490
201711,289403,308
201711,290854,267
201711,291086,370
201711,291514,78
201711,302513,172
201711,304458,443
201711,308913,159
201711,321683,2213
201711,340175,168
201711,347384,3675
201711,348641,377
201711,349023,923
201711,350259,578
201711,354068,510
201711,356986,545
201711,359378,93
201711,360648,157
201711,376193,133
201711,378356,506
201711,378536,126
201711,379265,337
201711,379876,215
201711,384924,734
201711,392593,227
201711,395234,141
201711,401052,163
201711,409854,1580
201711,412240,114
201711,416749,227
201711,417803,131
201711,425432,1845
201711,436105,509
201711,437063,136
201711,437598,99
201711,453752,216
201711,468392,183
201711,472603,135
201711,475895,127
201711,481950,165
201711,482497,210
201711,492952,204
201711,496459,423
201711,501564,183
201711,510309,134
201711,516750,88
201711,526401,471
201711,527765,50
201711,527809,189
201711,540712,354
201711,559132,148
201711,560265,104
201711,569154,385
201711,576298,288
201711,580470,440
201711,580634,280
201711,587678,186
201711,591790,247
201711,597927,199
201711,603972,496
201711,612523,156
201711,614059,353
201711,619401,403
201711,621073,1113
201711,628041,732
201711,649213,144
201711,651347,203
201711,651782,109
201711,653436,183
201711,654134,621
201711,671482,113
201711,682651,305
201711,683364,110
201711,687270,497
201711,692703,608
201711,693436,214
201711,713651,231
201711,714150,228
201711,714152,502
201711,714860,191
201711,725137,136
201711,732758,191
201711,735971,2509
201711,736094,252
201711,739296,947
201711,741152,617
201711,743957,682
201711,745137,1025
201711,750340,122
201711,760412,104
201711,786351,140
201711,789290,84
201711,810398,138
201711,815230,197
201711,819061,134
201711,842246,168
201711,851857,192
201711,854079,199
201711,854548,145
201711,861459,253
201711,871642,194
201711,872180,158
201711,883691,291
201711,890189,1439
201711,905061,370
201711,905745,177
201711,914348,608
201711,923841,733
201711,924154,1193
201711,948936,93
201711,950264,1215
201711,953842,912
201711,961362,90
201711,961962,118
201711,963845,236
201711,973106,170
201711,978089,500
