predict_date,class_id,predict_quantity
201711,103507,218
201711,124140,326
201711,125403,182
201711,136916,165
201711,169673,205
201711,175962,222
201711,178529,179
201711,186250,123
201711,194201,386
201711,194450,312
201711,198427,136
201711,206765,2037
201711,209945,125
201711,219195,154
201711,221795,379
201711,245609,137
201711,248352,326
201711,249875,165
201711,250658,238
201711,265980,244
201711,270690,823
201711,281301,367
201711,281792,481
201711,289386,477
201711,289403,312
201711,290854,262
201711,291086,390
201711,291514,75
201711,302513,174
201711,304458,447
201711,308913,161
201711,321683,2224
201711,340175,171
201711,347384,3681
201711,348641,373
201711,349023,930
201711,350259,577
201711,354068,510
201711,356986,543
201711,359378,90
201711,360648,158
201711,376193,133
201711,378356,496
201711,378536,127
201711,379265,339
201711,379876,221
201711,384924,703
201711,392593,227
201711,395234,141
201711,401052,162
201711,409854,1612
201711,412240,119
201711,416749,222
201711,417803,133
201711,425432,1886
201711,436105,507
201711,437063,133
201711,437598,101
201711,453752,215
201711,468392,181
201711,472603,137
201711,475895,126
201711,481950,164
201711,482497,209
201711,492952,206
201711,496459,420
201711,501564,184
201711,510309,135
201711,516750,95
201711,526401,464
201711,527765,37
201711,527809,189
201711,540712,355
201711,559132,143
201711,560265,107
201711,569154,389
201711,576298,318
201711,580470,435
201711,580634,275
201711,587678,182
201711,591790,251
201711,597927,202
201711,603972,503
201711,612523,162
201711,614059,349
201711,619401,405
201711,621073,1134
201711,628041,732
201711,649213,140
201711,651347,203
201711,651782,108
201711,653436,188
201711,654134,622
201711,671482,114
201711,682651,305
201711,683364,114
201711,687270,494
201711,692703,616
201711,693436,221
201711,713651,238
201711,714150,230
201711,714152,507
201711,714860,193
201711,725137,139
201711,732758,195
201711,735971,2556
201711,736094,254
201711,739296,953
201711,741152,607
201711,743957,691
201711,745137,1020
201711,750340,127
201711,760412,103
201711,786351,148
201711,789290,87
201711,810398,141
201711,815230,197
201711,819061,131
201711,842246,167
201711,851857,189
201711,854079,201
201711,854548,145
201711,861459,252
201711,871642,193
201711,872180,155
201711,883691,291
201711,890189,1393
201711,905061,382
201711,905745,179
201711,914348,609
201711,923841,729
201711,924154,1210
201711,948936,94
201711,950264,1173
201711,953842,931
201711,961362,90
201711,961962,117
201711,963845,235
201711,973106,167
201711,978089,500
