predict_date,class_id,predict_quantity
201711,103507,241
201711,124140,334
201711,125403,191
201711,136916,164
201711,169673,213
201711,175962,218
201711,178529,172
201711,186250,117
201711,194201,355
201711,194450,318
201711,198427,130
201711,206765,2030
201711,209945,132
201711,219195,147
201711,221795,368
201711,245609,145
201711,248352,319
201711,249875,175
201711,250658,236
201711,265980,244
201711,270690,816
201711,281301,369
201711,281792,495
201711,289386,484
201711,289403,315
201711,290854,268
201711,291086,391
201711,291514,87
201711,302513,175
201711,304458,432
201711,308913,154
201711,321683,2196
201711,340175,175
201711,347384,3557
201711,348641,387
201711,349023,924
201711,350259,581
201711,354068,500
201711,356986,544
201711,359378,84
201711,360648,161
201711,376193,141
201711,378356,522
201711,378536,132
201711,379265,349
201711,379876,198
201711,384924,687
201711,392593,225
201711,395234,143
201711,401052,178
201711,409854,1663
201711,412240,107
201711,416749,216
201711,417803,128
201711,425432,1743
201711,436105,512
201711,437063,147
201711,437598,107
201711,453752,219
201711,468392,192
201711,472603,138
201711,475895,117
201711,481950,169
201711,482497,210
201711,492952,206
201711,496459,407
201711,501564,185
201711,510309,136
201711,516750,95
201711,526401,503
201711,527765,61
201711,527809,189
201711,540712,359
201711,559132,150
201711,560265,97
201711,569154,367
201711,576298,304
201711,580470,432
201711,580634,277
201711,587678,182
201711,591790,241
201711,597927,205
201711,603972,509
201711,612523,174
201711,614059,365
201711,619401,405
201711,621073,1100
201711,628041,709
201711,649213,133
201711,651347,203
201711,651782,111
201711,653436,196
201711,654134,619
201711,671482,111
201711,682651,311
201711,683364,107
201711,687270,514
201711,692703,612
201711,693436,225
201711,713651,243
201711,714150,235
201711,714152,510
201711,714860,197
201711,725137,153
201711,732758,180
201711,735971,2125
201711,736094,252
201711,739296,921
201711,741152,596
201711,743957,696
201711,745137,1002
201711,750340,137
201711,760412,97
201711,786351,148
201711,789290,83
201711,810398,131
201711,815230,193
201711,819061,156
201711,842246,178
201711,851857,197
201711,854079,187
201711,854548,136
201711,861459,255
201711,871642,196
201711,872180,157
201711,883691,297
201711,890189,1614
201711,905061,372
201711,905745,174
201711,914348,587
201711,923841,720
201711,924154,1202
201711,948936,91
201711,950264,1116
201711,953842,962
201711,961362,91
201711,961962,114
201711,963845,247
201711,973106,197
201711,978089,492
