predict_date,class_id,predict_quantity
201711,103507,243
201711,124140,329
201711,125403,190
201711,136916,166
201711,169673,207
201711,175962,217
201711,178529,174
201711,186250,123
201711,194201,369
201711,194450,320
201711,198427,134
201711,206765,2117
201711,209945,133
201711,219195,149
201711,221795,372
201711,245609,143
201711,248352,335
201711,249875,175
201711,250658,237
201711,265980,242
201711,270690,821
201711,281301,367
201711,281792,502
201711,289386,514
201711,289403,319
201711,290854,262
201711,291086,401
201711,291514,86
201711,302513,178
201711,304458,443
201711,308913,156
201711,321683,2283
201711,340175,180
201711,347384,3498
201711,348641,390
201711,349023,1032
201711,350259,595
201711,354068,514
201711,356986,537
201711,359378,85
201711,360648,161
201711,376193,143
201711,378356,518
201711,378536,132
201711,379265,319
201711,379876,215
201711,384924,695
201711,392593,229
201711,395234,138
201711,401052,176
201711,409854,1734
201711,412240,101
201711,416749,219
201711,417803,132
201711,425432,1776
201711,436105,510
201711,437063,146
201711,437598,106
201711,453752,213
201711,468392,192
201711,472603,139
201711,475895,123
201711,481950,168
201711,482497,210
201711,492952,214
201711,496459,405
201711,501564,187
201711,510309,135
201711,516750,92
201711,526401,508
201711,527765,65
201711,527809,190
201711,540712,357
201711,559132,148
201711,560265,96
201711,569154,368
201711,576298,302
201711,580470,438
201711,580634,279
201711,587678,184
201711,591790,252
201711,597927,205
201711,603972,502
201711,612523,179
201711,614059,358
201711,619401,408
201711,621073,1089
201711,628041,719
201711,649213,134
201711,651347,206
201711,651782,111
201711,653436,194
201711,654134,613
201711,671482,112
201711,682651,306
201711,683364,109
201711,687270,499
201711,692703,613
201711,693436,240
201711,713651,241
201711,714150,234
201711,714152,516
201711,714860,195
201711,725137,151
201711,732758,181
201711,735971,2459
201711,736094,247
201711,739296,910
201711,741152,605
201711,743957,689
201711,745137,1015
201711,750340,135
201711,760412,100
201711,786351,159
201711,789290,86
201711,810398,131
201711,815230,193
201711,819061,151
201711,842246,177
201711,851857,196
201711,854079,191
201711,854548,139
201711,861459,257
201711,871642,198
201711,872180,158
201711,883691,298
201711,890189,1615
201711,905061,369
201711,905745,174
201711,914348,602
201711,923841,740
201711,924154,1194
201711,948936,91
201711,950264,1144
201711,953842,975
201711,961362,91
201711,961962,114
201711,963845,251
201711,973106,184
201711,978089,503
