predict_date,class_id,predict_quantity
201711,103507,191
201711,124140,298
201711,125403,204
201711,136916,168
201711,169673,199
201711,175962,225
201711,178529,147
201711,186250,126
201711,194201,346
201711,194450,294
201711,198427,130
201711,206765,2084
201711,209945,166
201711,219195,142
201711,221795,392
201711,245609,140
201711,248352,294
201711,249875,140
201711,250658,246
201711,265980,255
201711,270690,704
201711,281301,372
201711,281792,480
201711,289386,483
201711,289403,289
201711,290854,268
201711,291086,370
201711,291514,82
201711,302513,163
201711,304458,454
201711,308913,163
201711,321683,2208
201711,340175,192
201711,347384,3591
201711,348641,374
201711,349023,1072
201711,350259,601
201711,354068,509
201711,356986,579
201711,359378,80
201711,360648,166
201711,376193,127
201711,378356,488
201711,378536,123
201711,379265,306
201711,379876,164
201711,384924,762
201711,392593,218
201711,395234,144
201711,401052,163
201711,409854,1705
201711,412240,103
201711,416749,220
201711,417803,127
201711,425432,1834
201711,436105,482
201711,437063,173
201711,437598,109
201711,453752,238
201711,468392,180
201711,472603,146
201711,475895,137
201711,481950,156
201711,482497,224
201711,492952,223
201711,496459,397
201711,501564,181
201711,510309,133
201711,516750,92
201711,526401,443
201711,527765,65
201711,527809,208
201711,540712,341
201711,559132,166
201711,560265,89
201711,569154,354
201711,576298,287
201711,580470,454
201711,580634,271
201711,587678,199
201711,591790,262
201711,597927,206
201711,603972,464
201711,612523,159
201711,614059,369
201711,619401,401
201711,621073,1113
201711,628041,791
201711,649213,130
201711,651347,205
201711,651782,117
201711,653436,185
201711,654134,598
201711,671482,105
201711,682651,319
201711,683364,106
201711,687270,503
201711,692703,556
201711,693436,227
201711,713651,245
201711,714150,232
201711,714152,497
201711,714860,194
201711,725137,139
201711,732758,213
201711,735971,2235
201711,736094,241
201711,739296,865
201711,741152,580
201711,743957,729
201711,745137,1060
201711,750340,112
201711,760412,79
201711,786351,137
201711,789290,86
201711,810398,132
201711,815230,181
201711,819061,130
201711,842246,166
201711,851857,189
201711,854079,217
201711,854548,129
201711,861459,269
201711,871642,166
201711,872180,144
201711,883691,281
201711,890189,1663
201711,905061,350
201711,905745,176
201711,914348,571
201711,923841,706
201711,924154,1197
201711,948936,86
201711,950264,1196
201711,953842,1032
201711,961362,78
201711,961962,116
201711,963845,226
201711,973106,190
201711,978089,474
