predict_date,class_id,predict_quantity
201711,103507,208
201711,124140,296
201711,125403,162
201711,136916,196
201711,169673,229
201711,175962,242
201711,178529,194
201711,186250,114
201711,194201,414
201711,194450,286
201711,198427,130
201711,206765,1841
201711,209945,115
201711,219195,143
201711,221795,372
201711,245609,139
201711,248352,291
201711,249875,162
201711,250658,202
201711,265980,247
201711,270690,987
201711,281301,345
201711,281792,502
201711,289386,457
201711,289403,284
201711,290854,229
201711,291086,312
201711,291514,65
201711,302513,194
201711,304458,396
201711,308913,154
201711,321683,1819
201711,340175,163
201711,347384,2982
201711,348641,338
201711,349023,1005
201711,350259,571
201711,354068,467
201711,356986,512
201711,359378,86
201711,360648,168
201711,376193,149
201711,378356,453
201711,378536,136
201711,379265,351
201711,379876,206
201711,384924,645
201711,392593,217
201711,395234,145
201711,401052,164
201711,409854,1364
201711,412240,91
201711,416749,218
201711,417803,138
201711,425432,1881
201711,436105,421
201711,437063,130
201711,437598,100
201711,453752,194
201711,468392,171
201711,472603,127
201711,475895,136
201711,481950,186
201711,482497,196
201711,492952,181
201711,496459,381
201711,501564,171
201711,510309,121
201711,516750,75
201711,526401,418
201711,527765,52
201711,527809,172
201711,540712,322
201711,559132,137
201711,560265,96
201711,569154,313
201711,576298,230
201711,580470,455
201711,580634,259
201711,587678,179
201711,591790,217
201711,597927,182
201711,603972,491
201711,612523,146
201711,614059,307
201711,619401,417
201711,621073,1069
201711,628041,787
201711,649213,142
201711,651347,209
201711,651782,102
201711,653436,196
201711,654134,562
201711,671482,111
201711,682651,284
201711,683364,128
201711,687270,555
201711,692703,501
201711,693436,180
201711,713651,214
201711,714150,209
201711,714152,420
201711,714860,185
201711,725137,118
201711,732758,170
201711,735971,2242
201711,736094,250
201711,739296,892
201711,741152,511
201711,743957,623
201711,745137,836
201711,750340,120
201711,760412,98
201711,786351,154
201711,789290,92
201711,810398,141
201711,815230,179
201711,819061,148
201711,842246,157
201711,851857,178
201711,854079,189
201711,854548,141
201711,861459,295
201711,871642,170
201711,872180,157
201711,883691,269
201711,890189,1065
201711,905061,419
201711,905745,193
201711,914348,618
201711,923841,581
201711,924154,1255
201711,948936,93
201711,950264,1217
201711,953842,831
201711,961362,86
201711,961962,110
201711,963845,227
201711,973106,145
201711,978089,562
