predict_date,class_id,predict_quantity
201711,103507,235
201711,124140,328
201711,125403,183
201711,136916,161
201711,169673,213
201711,175962,217
201711,178529,166
201711,186250,117
201711,194201,370
201711,194450,319
201711,198427,135
201711,206765,2039
201711,209945,128
201711,219195,146
201711,221795,377
201711,245609,142
201711,248352,324
201711,249875,170
201711,250658,237
201711,265980,244
201711,270690,781
201711,281301,364
201711,281792,511
201711,289386,493
201711,289403,316
201711,290854,253
201711,291086,390
201711,291514,85
201711,302513,175
201711,304458,446
201711,308913,154
201711,321683,2136
201711,340175,176
201711,347384,3921
201711,348641,401
201711,349023,969
201711,350259,592
201711,354068,507
201711,356986,540
201711,359378,84
201711,360648,161
201711,376193,140
201711,378356,519
201711,378536,128
201711,379265,326
201711,379876,182
201711,384924,696
201711,392593,228
201711,395234,139
201711,401052,171
201711,409854,1704
201711,412240,103
201711,416749,223
201711,417803,128
201711,425432,1801
201711,436105,506
201711,437063,144
201711,437598,105
201711,453752,206
201711,468392,188
201711,472603,134
201711,475895,119
201711,481950,171
201711,482497,208
201711,492952,212
201711,496459,409
201711,501564,187
201711,510309,135
201711,516750,88
201711,526401,505
201711,527765,60
201711,527809,189
201711,540712,361
201711,559132,149
201711,560265,101
201711,569154,369
201711,576298,298
201711,580470,431
201711,580634,276
201711,587678,184
201711,591790,251
201711,597927,198
201711,603972,498
201711,612523,176
201711,614059,352
201711,619401,400
201711,621073,1100
201711,628041,704
201711,649213,134
201711,651347,207
201711,651782,109
201711,653436,194
201711,654134,605
201711,671482,105
201711,682651,307
201711,683364,106
201711,687270,494
201711,692703,618
201711,693436,237
201711,713651,221
201711,714150,232
201711,714152,512
201711,714860,198
201711,725137,146
201711,732758,177
201711,735971,2500
201711,736094,247
201711,739296,896
201711,741152,615
201711,743957,686
201711,745137,1030
201711,750340,131
201711,760412,101
201711,786351,154
201711,789290,80
201711,810398,131
201711,815230,193
201711,819061,151
201711,842246,171
201711,851857,195
201711,854079,192
201711,854548,133
201711,861459,259
201711,871642,196
201711,872180,157
201711,883691,287
201711,890189,1625
201711,905061,376
201711,905745,174
201711,914348,578
201711,923841,742
201711,924154,1164
201711,948936,85
201711,950264,1157
201711,953842,997
201711,961362,91
201711,961962,111
201711,963845,249
201711,973106,197
201711,978089,476
