predict_date,class_id,predict_quantity
201711,103507,192
201711,124140,289
201711,125403,204
201711,136916,175
201711,169673,209
201711,175962,249
201711,178529,162
201711,186250,113
201711,194201,359
201711,194450,296
201711,198427,127
201711,206765,2353
201711,209945,159
201711,219195,156
201711,221795,384
201711,245609,128
201711,248352,277
201711,249875,145
201711,250658,242
201711,265980,264
201711,270690,718
201711,281301,395
201711,281792,479
201711,289386,456
201711,289403,296
201711,290854,258
201711,291086,373
201711,291514,75
201711,302513,169
201711,304458,443
201711,308913,160
201711,321683,2177
201711,340175,204
201711,347384,3014
201711,348641,397
201711,349023,1079
201711,350259,659
201711,354068,545
201711,356986,548
201711,359378,77
201711,360648,171
201711,376193,119
201711,378356,454
201711,378536,120
201711,379265,313
201711,379876,164
201711,384924,779
201711,392593,223
201711,395234,127
201711,401052,158
201711,409854,1851
201711,412240,114
201711,416749,214
201711,417803,115
201711,425432,1825
201711,436105,469
201711,437063,161
201711,437598,92
201711,453752,251
201711,468392,173
201711,472603,127
201711,475895,113
201711,481950,159
201711,482497,221
201711,492952,204
201711,496459,413
201711,501564,168
201711,510309,119
201711,516750,71
201711,526401,470
201711,527765,63
201711,527809,207
201711,540712,358
201711,559132,159
201711,560265,102
201711,569154,376
201711,576298,255
201711,580470,436
201711,580634,280
201711,587678,213
201711,591790,258
201711,597927,178
201711,603972,451
201711,612523,145
201711,614059,384
201711,619401,401
201711,621073,1076
201711,628041,768
201711,649213,127
201711,651347,206
201711,651782,109
201711,653436,181
201711,654134,626
201711,671482,88
201711,682651,327
201711,683364,90
201711,687270,492
201711,692703,583
201711,693436,210
201711,713651,262
201711,714150,233
201711,714152,495
201711,714860,178
201711,725137,128
201711,732758,209
201711,735971,2197
201711,736094,265
201711,739296,995
201711,741152,615
201711,743957,699
201711,745137,912
201711,750340,101
201711,760412,79
201711,786351,134
201711,789290,95
201711,810398,109
201711,815230,198
201711,819061,118
201711,842246,149
201711,851857,177
201711,854079,229
201711,854548,135
201711,861459,305
201711,871642,178
201711,872180,155
201711,883691,282
201711,890189,1302
201711,905061,364
201711,905745,189
201711,914348,552
201711,923841,693
201711,924154,1177
201711,948936,82
201711,950264,987
201711,953842,795
201711,961362,96
201711,961962,112
201711,963845,232
201711,973106,170
201711,978089,446
