predict_date,class_id,predict_quantity
201711,103507,241
201711,124140,324
201711,125403,186
201711,136916,162
201711,169673,206
201711,175962,216
201711,178529,171
201711,186250,122
201711,194201,375
201711,194450,340
201711,198427,134
201711,206765,2072
201711,209945,132
201711,219195,145
201711,221795,365
201711,245609,148
201711,248352,321
201711,249875,173
201711,250658,228
201711,265980,241
201711,270690,792
201711,281301,381
201711,281792,500
201711,289386,516
201711,289403,328
201711,290854,247
201711,291086,385
201711,291514,87
201711,302513,175
201711,304458,429
201711,308913,154
201711,321683,2128
201711,340175,174
201711,347384,3601
201711,348641,390
201711,349023,1038
201711,350259,592
201711,354068,511
201711,356986,527
201711,359378,92
201711,360648,160
201711,376193,166
201711,378356,511
201711,378536,129
201711,379265,333
201711,379876,199
201711,384924,698
201711,392593,241
201711,395234,134
201711,401052,186
201711,409854,1658
201711,412240,101
201711,416749,221
201711,417803,134
201711,425432,1782
201711,436105,503
201711,437063,143
201711,437598,103
201711,453752,215
201711,468392,188
201711,472603,136
201711,475895,123
201711,481950,168
201711,482497,208
201711,492952,209
201711,496459,407
201711,501564,186
201711,510309,136
201711,516750,97
201711,526401,510
201711,527765,63
201711,527809,183
201711,540712,362
201711,559132,149
201711,560265,95
201711,569154,385
201711,576298,310
201711,580470,433
201711,580634,280
201711,587678,182
201711,591790,238
201711,597927,227
201711,603972,514
201711,612523,170
201711,614059,354
201711,619401,404
201711,621073,1102
201711,628041,727
201711,649213,133
201711,651347,208
201711,651782,110
201711,653436,197
201711,654134,611
201711,671482,113
201711,682651,325
201711,683364,109
201711,687270,501
201711,692703,618
201711,693436,242
201711,713651,267
201711,714150,227
201711,714152,527
201711,714860,213
201711,725137,141
201711,732758,179
201711,735971,2375
201711,736094,250
201711,739296,905
201711,741152,623
201711,743957,697
201711,745137,1050
201711,750340,134
201711,760412,105
201711,786351,154
201711,789290,86
201711,810398,132
201711,815230,204
201711,819061,148
201711,842246,195
201711,851857,197
201711,854079,192
201711,854548,138
201711,861459,260
201711,871642,193
201711,872180,183
201711,883691,301
201711,890189,1637
201711,905061,369
201711,905745,171
201711,914348,580
201711,923841,724
201711,924154,1201
201711,948936,94
201711,950264,1023
201711,953842,932
201711,961362,88
201711,961962,114
201711,963845,251
201711,973106,182
201711,978089,497
