predict_date,class_id,predict_quantity
201711,103507,230
201711,124140,324
201711,125403,186
201711,136916,164
201711,169673,207
201711,175962,220
201711,178529,177
201711,186250,118
201711,194201,365
201711,194450,334
201711,198427,133
201711,206765,1963
201711,209945,130
201711,219195,143
201711,221795,378
201711,245609,148
201711,248352,312
201711,249875,171
201711,250658,228
201711,265980,248
201711,270690,804
201711,281301,387
201711,281792,481
201711,289386,485
201711,289403,325
201711,290854,248
201711,291086,388
201711,291514,83
201711,302513,175
201711,304458,428
201711,308913,149
201711,321683,2131
201711,340175,163
201711,347384,3470
201711,348641,385
201711,349023,960
201711,350259,592
201711,354068,496
201711,356986,528
201711,359378,88
201711,360648,159
201711,376193,166
201711,378356,515
201711,378536,128
201711,379265,323
201711,379876,192
201711,384924,718
201711,392593,235
201711,395234,132
201711,401052,183
201711,409854,1657
201711,412240,107
201711,416749,219
201711,417803,129
201711,425432,1750
201711,436105,506
201711,437063,141
201711,437598,102
201711,453752,213
201711,468392,189
201711,472603,131
201711,475895,118
201711,481950,170
201711,482497,203
201711,492952,203
201711,496459,408
201711,501564,185
201711,510309,134
201711,516750,94
201711,526401,491
201711,527765,60
201711,527809,184
201711,540712,355
201711,559132,150
201711,560265,94
201711,569154,390
201711,576298,315
201711,580470,433
201711,580634,278
201711,587678,184
201711,591790,232
201711,597927,218
201711,603972,526
201711,612523,165
201711,614059,350
201711,619401,404
201711,621073,1113
201711,628041,709
201711,649213,132
201711,651347,203
201711,651782,105
201711,653436,189
201711,654134,621
201711,671482,109
201711,682651,320
201711,683364,106
201711,687270,501
201711,692703,606
201711,693436,239
201711,713651,237
201711,714150,221
201711,714152,536
201711,714860,215
201711,725137,139
201711,732758,177
201711,735971,2162
201711,736094,254
201711,739296,916
201711,741152,617
201711,743957,706
201711,745137,1030
201711,750340,140
201711,760412,104
201711,786351,148
201711,789290,82
201711,810398,128
201711,815230,203
201711,819061,154
201711,842246,188
201711,851857,195
201711,854079,190
201711,854548,137
201711,861459,254
201711,871642,190
201711,872180,180
201711,883691,298
201711,890189,1648
201711,905061,369
201711,905745,172
201711,914348,610
201711,923841,733
201711,924154,1221
201711,948936,92
201711,950264,1034
201711,953842,950
201711,961362,90
201711,961962,110
201711,963845,244
201711,973106,176
201711,978089,500
