predict_date,class_id,predict_quantity
201711,103507,222
201711,124140,324
201711,125403,185
201711,136916,165
201711,169673,203
201711,175962,225
201711,178529,174
201711,186250,115
201711,194201,392
201711,194450,313
201711,198427,139
201711,206765,1978
201711,209945,124
201711,219195,153
201711,221795,371
201711,245609,135
201711,248352,329
201711,249875,164
201711,250658,237
201711,265980,242
201711,270690,839
201711,281301,361
201711,281792,474
201711,289386,485
201711,289403,309
201711,290854,269
201711,291086,372
201711,291514,80
201711,302513,170
201711,304458,449
201711,308913,161
201711,321683,2278
201711,340175,169
201711,347384,3652
201711,348641,374
201711,349023,930
201711,350259,580
201711,354068,513
201711,356986,544
201711,359378,89
201711,360648,157
201711,376193,135
201711,378356,500
201711,378536,126
201711,379265,323
201711,379876,218
201711,384924,718
201711,392593,227
201711,395234,142
201711,401052,163
201711,409854,1609
201711,412240,120
201711,416749,226
201711,417803,130
201711,425432,1827
201711,436105,508
201711,437063,133
201711,437598,99
201711,453752,217
201711,468392,181
201711,472603,137
201711,475895,129
201711,481950,166
201711,482497,210
201711,492952,203
201711,496459,426
201711,501564,183
201711,510309,134
201711,516750,89
201711,526401,463
201711,527765,53
201711,527809,190
201711,540712,355
201711,559132,147
201711,560265,104
201711,569154,379
201711,576298,297
201711,580470,439
201711,580634,281
201711,587678,186
201711,591790,255
201711,597927,201
201711,603972,496
201711,612523,157
201711,614059,352
201711,619401,406
201711,621073,1112
201711,628041,724
201711,649213,144
201711,651347,203
201711,651782,110
201711,653436,184
201711,654134,609
201711,671482,111
201711,682651,306
201711,683364,110
201711,687270,496
201711,692703,610
201711,693436,222
201711,713651,236
201711,714150,232
201711,714152,504
201711,714860,194
201711,725137,133
201711,732758,193
201711,735971,2517
201711,736094,254
201711,739296,934
201711,741152,618
201711,743957,681
201711,745137,998
201711,750340,123
201711,760412,104
201711,786351,143
201711,789290,86
201711,810398,138
201711,815230,197
201711,819061,134
201711,842246,167
201711,851857,193
201711,854079,198
201711,854548,146
201711,861459,250
201711,871642,194
201711,872180,157
201711,883691,292
201711,890189,1385
201711,905061,373
201711,905745,176
201711,914348,591
201711,923841,732
201711,924154,1198
201711,948936,93
201711,950264,1199
201711,953842,886
201711,961362,91
201711,961962,118
201711,963845,238
201711,973106,172
201711,978089,504
