predict_date,class_id,predict_quantity
201711,103507,218
201711,124140,324
201711,125403,187
201711,136916,167
201711,169673,204
201711,175962,227
201711,178529,169
201711,186250,114
201711,194201,388
201711,194450,312
201711,198427,139
201711,206765,1984
201711,209945,126
201711,219195,153
201711,221795,371
201711,245609,136
201711,248352,330
201711,249875,164
201711,250658,235
201711,265980,238
201711,270690,845
201711,281301,370
201711,281792,468
201711,289386,485
201711,289403,308
201711,290854,259
201711,291086,371
201711,291514,78
201711,302513,172
201711,304458,442
201711,308913,161
201711,321683,2218
201711,340175,167
201711,347384,3619
201711,348641,375
201711,349023,977
201711,350259,580
201711,354068,510
201711,356986,541
201711,359378,86
201711,360648,158
201711,376193,131
201711,378356,504
201711,378536,125
201711,379265,332
201711,379876,212
201711,384924,727
201711,392593,226
201711,395234,142
201711,401052,162
201711,409854,1582
201711,412240,115
201711,416749,224
201711,417803,129
201711,425432,1831
201711,436105,488
201711,437063,134
201711,437598,99
201711,453752,220
201711,468392,184
201711,472603,134
201711,475895,126
201711,481950,163
201711,482497,210
201711,492952,207
201711,496459,423
201711,501564,183
201711,510309,135
201711,516750,89
201711,526401,473
201711,527765,52
201711,527809,193
201711,540712,354
201711,559132,147
201711,560265,104
201711,569154,386
201711,576298,291
201711,580470,439
201711,580634,280
201711,587678,186
201711,591790,247
201711,597927,198
201711,603972,498
201711,612523,158
201711,614059,357
201711,619401,404
201711,621073,1123
201711,628041,735
201711,649213,144
201711,651347,205
201711,651782,111
201711,653436,187
201711,654134,617
201711,671482,109
201711,682651,310
201711,683364,109
201711,687270,500
201711,692703,609
201711,693436,216
201711,713651,230
201711,714150,226
201711,714152,506
201711,714860,196
201711,725137,134
201711,732758,191
201711,735971,2585
201711,736094,251
201711,739296,955
201711,741152,613
201711,743957,674
201711,745137,1011
201711,750340,122
201711,760412,102
201711,786351,146
201711,789290,84
201711,810398,138
201711,815230,194
201711,819061,130
201711,842246,168
201711,851857,193
201711,854079,199
201711,854548,142
201711,861459,251
201711,871642,192
201711,872180,157
201711,883691,298
201711,890189,1412
201711,905061,374
201711,905745,175
201711,914348,611
201711,923841,709
201711,924154,1215
201711,948936,92
201711,950264,1199
201711,953842,940
201711,961362,89
201711,961962,117
201711,963845,233
201711,973106,167
201711,978089,513
