predict_date,class_id,predict_quantity
201711,103507,218
201711,124140,321
201711,125403,185
201711,136916,166
201711,169673,205
201711,175962,226
201711,178529,175
201711,186250,116
201711,194201,380
201711,194450,311
201711,198427,143
201711,206765,1978
201711,209945,125
201711,219195,153
201711,221795,368
201711,245609,139
201711,248352,334
201711,249875,165
201711,250658,236
201711,265980,243
201711,270690,821
201711,281301,362
201711,281792,480
201711,289386,493
201711,289403,309
201711,290854,267
201711,291086,375
201711,291514,77
201711,302513,174
201711,304458,453
201711,308913,165
201711,321683,2203
201711,340175,167
201711,347384,3741
201711,348641,375
201711,349023,937
201711,350259,590
201711,354068,512
201711,356986,547
201711,359378,83
201711,360648,160
201711,376193,133
201711,378356,504
201711,378536,125
201711,379265,326
201711,379876,228
201711,384924,719
201711,392593,226
201711,395234,142
201711,401052,163
201711,409854,1715
201711,412240,115
201711,416749,226
201711,417803,131
201711,425432,1826
201711,436105,512
201711,437063,134
201711,437598,97
201711,453752,216
201711,468392,184
201711,472603,137
201711,475895,129
201711,481950,165
201711,482497,208
201711,492952,205
201711,496459,421
201711,501564,182
201711,510309,135
201711,516750,86
201711,526401,475
201711,527765,56
201711,527809,192
201711,540712,352
201711,559132,148
201711,560265,105
201711,569154,375
201711,576298,312
201711,580470,437
201711,580634,279
201711,587678,187
201711,591790,260
201711,597927,200
201711,603972,495
201711,612523,157
201711,614059,354
201711,619401,398
201711,621073,1106
201711,628041,727
201711,649213,143
201711,651347,205
201711,651782,109
201711,653436,185
201711,654134,615
201711,671482,113
201711,682651,303
201711,683364,109
201711,687270,499
201711,692703,612
201711,693436,227
201711,713651,229
201711,714150,227
201711,714152,503
201711,714860,193
201711,725137,134
201711,732758,188
201711,735971,2536
201711,736094,252
201711,739296,926
201711,741152,606
201711,743957,709
201711,745137,1023
201711,750340,122
201711,760412,103
201711,786351,142
201711,789290,87
201711,810398,140
201711,815230,193
201711,819061,132
201711,842246,166
201711,851857,191
201711,854079,198
201711,854548,144
201711,861459,249
201711,871642,191
201711,872180,155
201711,883691,290
201711,890189,1694
201711,905061,364
201711,905745,177
201711,914348,583
201711,923841,734
201711,924154,1166
201711,948936,92
201711,950264,1156
201711,953842,917
201711,961362,90
201711,961962,118
201711,963845,234
201711,973106,170
201711,978089,507
